,iqr_weeks,weighted_mean_weeks,first_harvest,end_harvest,uncertainty
2755,2,12.613392857142857,4,18,1.3804369240429317
2756,0,14.096774193548388,11,18,0.7919282083612809
2757,1,13.375,12,13,1.2257807578699675
2758,4,11.826086956521738,8,13,1.288812521892384
2759,1,13.058047493403693,11,13,1.170925508308491
2760,2,12.865384615384615,8,17,0.8985361045350942
2761,2,15.0,13,15,1.002169757954348
2762,2,14.56338028169014,12,15,0.8461702876852345
2763,1,13.5,12,13,1.2167831956676205
2764,0,14.0,13,13,1.3260069751702968
2765,2,13.761904761904763,10,14,0.9950402496598529
2766,2,14.476190476190476,12,15,0.9168972084135601
2767,0,14.0,13,13,1.3256648010079604
2768,4,13.777777777777779,11,15,0.9728383635551143
2769,2,12.851968503937007,10,14,0.9783652944843437
2770,3,12.923076923076923,11,14,1.1472084651257388
2771,1,14.113636363636363,10,15,0.9476303177374218
2772,0,16.0,15,15,1.2290160552358358
2774,1,12.341463414634147,10,13,1.1666089081124331
2775,3,18.54237288135593,16,19,0.8801323147407055
2776,2,18.28,16,18,1.0039622210464096
2777,2,19.08695652173913,17,19,1.0713140007955886
2778,3,19.0,16,19,0.9431983327262063
2779,0,18.0,17,17,1.290075742416146
2780,0,20.0,19,19,1.4884319397177017
2781,0,20.0,19,19,1.4903614461176087
2782,2,18.166666666666668,16,18,0.9521071949079036
2783,0,17.0,16,16,1.2377963343469036
2784,0,18.0,17,17,1.290632170983186
2785,0,20.0,19,19,1.4907625096123163
2786,4,15.676658476658476,8,19,0.833323745839787
2787,4,14.414737436476567,8,19,0.7070576865979885
2788,4,14.40309985802177,9,19,0.5715820882754837
2789,3,14.959745051995975,10,19,0.35883100438007753
2790,5,14.572626418988648,9,19,0.6106371102649519
2791,1,14.298245614035087,11,14,0.9604722915930799
2792,0,13.0,12,12,1.4252324468581912
2793,0,12.96,11,13,1.2329652384482879
2794,0,12.88888888888889,11,12,1.3687349410337841
2795,0,12.857142857142858,11,12,1.369325582299813
2796,2,14.416666666666666,12,14,1.061236700008675
2800,0,12.181818181818182,11,12,1.4067595024342872
2801,0,12.153846153846153,11,12,1.409767724410526
2802,0,13.0,12,12,1.4190899510365584
2803,0,12.204545454545455,11,12,1.395417085249533
2804,2,17.08,12,18,0.48481364541419864
2805,2,13.411347517730496,4,18,1.361566568621546
2806,3,14.273291925465838,9,18,0.6375639764832942
2807,2,15.88338192419825,11,17,0.5528211709378297
2808,4,16.257744733581166,11,18,0.4648116841568378
2810,3,16.442748091603054,11,18,0.3281996726058304
2811,3,16.039591315453386,11,17,0.5890330751933888
2812,1,16.29787234042553,12,17,0.6456204047566707
2813,0,17.0,16,16,1.240456652763464
2814,1,16.139240506329113,12,17,0.7283747677090189
2815,3,16.23314606741573,12,18,0.33504796190720765
2816,3,16.71661237785016,11,18,0.2743203707672046
2817,2,14.931147540983607,12,16,0.674967712408218
2818,1,14.384615384615385,13,15,0.979580607727516
2819,3,13.64179104477612,10,15,0.9973828036229927
2820,2,12.193502824858758,7,17,0.9953982131448786
2821,4,14.300964525094,7,17,0.7970636153369626
2822,0,16.404761904761905,13,16,0.9377000654788993
2823,2,15.269011406844106,12,16,0.6820263231134058
2824,0,16.0,15,15,1.2297360648401847
2825,0,16.0,15,15,1.2297360648401847
2826,0,16.0,15,15,1.2289876787032794
2827,2,15.333333333333334,13,15,0.9901568530209252
2828,0,15.0,14,14,1.2581131069721416
2829,1,14.65,12,14,1.0322868255515119
2830,2,12.5,10,13,1.1485603595774292
2831,1,13.5,12,13,1.2204546299284833
2832,2,13.0,10,14,0.9924022944629479
2833,2,13.87205146533238,10,14,0.9086517504554459
2834,1,13.727272727272727,12,13,1.2050051865749798
2835,1,13.5,11,13,1.1580105182416063
2836,2,17.916571828766525,11,20,0.6395943982457178
2837,3,18.345781466113415,14,19,0.6356106252241144
2838,3,17.00774097506513,11,19,0.2804785732744909
2839,3,17.00131455399061,11,20,0.1965207772082632
2840,3,17.224102540710668,11,20,0.5754687573577262
2841,0,17.0,16,16,1.2358729943425826
2843,3,17.488128295529002,11,20,0.8887553166990263
2844,2,17.61797713889851,11,21,0.8552181054658063
2845,1,17.026993561168897,11,17,0.5161262971810073
2846,2,18.683743295727762,12,20,0.32964784421376975
2847,3,18.39700970256084,13,20,0.33602932594209917
2848,2,17.743414300376326,12,21,0.7584757122109963
2849,0,15.0,14,14,1.2563780526735089
2850,0,15.0,14,14,1.2533771144198873
2851,3,17.39101274312542,12,19,0.394886725677116
2852,1,16.359038401498594,11,21,0.42323946097606385
2853,2,15.980471237529187,11,21,0.3166263126535552
2854,2,17.653789551140544,12,18,0.4852051113376922
2855,3,17.159005628517825,12,18,0.3589554725253235
2856,2,16.52993609149008,11,20,0.21056513392747708
2857,3,16.71191553544495,12,18,0.3370354890450087
2860,4,17.237604636188024,11,28,1.3315382381298464
2861,4,17.019801980198018,11,25,1.055979714958211
2865,2,17.231842231842233,12,18,0.43327975775420335
2866,2,17.407775768535263,11,18,0.34110977464065373
2867,2,15.172245122286343,11,16,0.6771660546530919
2868,3,17.18828932261768,12,20,0.12754006782750554
2869,1,15.619376259046483,12,18,0.7969478291620427
2870,2,17.752260026298487,12,21,0.746500700216815
2871,1,17.805228758169935,13,22,0.5375318237393105
2872,2,18.449500554938957,16,22,0.7928364140741196
2873,1,17.225,13,21,0.5941230102350828
2874,2,18.297399041752225,13,22,0.473141965885613
2875,1,18.032624113475176,15,22,0.6973892245481614
2876,1,17.242171189979125,13,22,0.49006450311500344
2877,3,16.68985744922417,11,19,0.8571295201723206
2878,2,18.017113166174088,12,21,0.616798395902314
2879,4,18.81551362683438,14,20,0.5690353265116965
2880,6,19.20148423005566,12,24,0.7602146176126996
2881,4,18.32965510652527,12,22,0.707862174302793
2882,4,18.234232427554396,13,21,0.4302155675253674
2883,3,20.865013774104682,17,24,1.080380340001518
2884,2,17.974358974358974,13,24,0.578082766932848
2885,2,17.462454686690833,13,19,0.39565006711027145
2886,0,18.0,17,17,1.2789233363416619
2887,2,16.131020229222774,11,18,0.41891228964343585
2888,1,14.213836477987421,10,18,0.7041596774119472
2889,1,14.53280839895013,10,18,0.6807082259656275
2890,1,14.344827586206897,12,14,1.0321670016495592
2891,1,14.801526717557252,12,18,0.6956454594550163
2892,1,17.637426900584796,13,22,0.5024715680702947
2893,1,16.554866227219854,12,21,0.41706910272959
2894,3,18.184243964421857,12,22,1.094759566894744
2895,3,18.589225589225588,12,20,0.30708047762939067
2896,3,18.312127236580515,12,20,0.28391464300038066
2897,4,17.058091286307054,12,19,0.4040420683770452
2898,1,16.429878048780488,12,16,0.7515622725918162
2899,3,17.78691389599318,14,22,0.7667657254024673
2900,2,17.100837613957147,12,20,0.565150875079742
2901,2,15.635077986449001,11,21,0.5813451280493596
2903,3,16.98432,11,22,0.35330583689451145
2904,2,15.89325614462726,12,25,0.5976595959647033
2905,1,17.1003367003367,12,22,0.48039061942668065
2906,3,17.80644361833953,12,22,0.2798810285814168
2907,4,18.133946158896915,11,22,0.38561569824873526
2908,1,16.744722439405784,11,22,0.43193796614097124
2909,4,18.78001076619415,11,22,0.41855379064154097
2910,2,16.876570180229383,11,22,0.40683071990900654
2911,2,16.84131455399061,12,22,0.32547799910303277
2912,1,15.899281698938164,10,17,0.6628577972507925
2913,2,15.792768644269717,10,17,0.9786166870099041
2915,2,15.145460141582026,11,18,0.6086489733874372
2917,2,16.06024096385542,13,17,0.5960769620808893
2918,2,16.713690476190475,13,17,0.5824280834865447
2919,1,16.585183129855714,12,17,0.5423107815967182
2920,2,16.34470001608493,9,17,0.6177576775651129
2921,1,16.49000689179876,13,17,0.6510388637017731
2922,2,15.713876651982378,10,17,0.5243688687106518
2923,2,15.823117338003502,11,17,0.5038631912166845
2924,2,15.842105263157896,10,17,0.42526304895380684
2925,1,16.333399326865965,12,16,0.7308884734069496
2926,1,16.18720228644014,11,16,0.6635089060021222
2927,2,16.225349321177287,10,18,0.5545134665605734
2929,4,17.169021581341333,11,21,0.6637977376799321
2930,3,17.419108280254775,13,32,1.34277779003619
2931,0,17.866834170854272,14,20,0.6889653757535751
2932,4,16.903562119895742,12,22,0.2631909512478398
2933,2,18.0,14,21,0.5514952218203001
2934,2,17.334305150631682,14,23,0.5250510881133463
2935,1,15.767575322812052,11,19,0.4450113495269757
2936,2,17.337078651685392,13,19,0.44672766420311066
2937,3,16.92,11,18,0.39031002705069473
2938,6,17.939181286549708,11,22,0.6094708511107295
2939,2,16.017191977077363,13,18,0.49157826793047393
2940,4,16.144058037770613,12,20,0.2778425186735373
2941,5,17.688262910798123,11,22,0.4308218664600622
2942,3,17.29175420168067,11,20,0.2824840189977818
2943,3,17.431782245312853,12,21,0.34173839767776915
2944,3,18.40519662921348,13,21,0.4133494627262169
2945,1,17.812830687830687,13,21,0.4907188098851491
2947,2,17.245438282647584,13,24,0.5049750732591305
2948,1,16.63787861293923,12,24,1.0577367540472438
2949,2,16.30969986950848,12,24,0.5121417988971857
2950,2,16.428867945697295,12,23,0.6013481476971504
2951,3,15.031417754421653,12,21,0.45077417909537665
2952,2,15.902218879277925,13,22,0.42423214545696214
2953,4,16.019398258115597,12,21,0.2247012926834299
2954,4,16.16071263161145,12,21,0.9170371303209169
2956,3,16.750652479421802,12,21,0.22369043888680495
2957,7,16.318471337579616,12,22,0.6891448263233652
2958,4,17.332541054451166,12,22,0.5041177328457523
2959,3,15.487449981811567,12,18,0.5373302908344183
2960,5,16.975683890577507,12,22,0.4064135106650787
2961,2,15.592307692307692,12,22,0.42590412731892524
2962,3,17.723391981540235,13,19,0.3957229174473523
2963,5,17.09370732219771,12,25,1.0316763268815974
2964,6,18.68703561363054,14,30,1.4146364167463081
2965,2,17.505050505050505,12,20,0.3339838647966366
2966,1,17.309302325581395,14,20,0.6014033337411027
2967,4,17.177914110429448,14,23,0.6664200452361575
2968,3,17.516450648055834,14,23,0.6535882485696675
2969,1,16.776470588235295,14,23,0.7205490766001015
2970,2,16.71498172959805,14,23,0.6796998940598132
2971,0,17.55764075067024,12,17,0.9582759856122567
2973,0,17.741176470588236,16,25,1.0483576102077439
2977,2,17.24380207447713,13,22,0.853204361325882
2978,2,15.951945080091534,13,17,0.6216718359733362
2980,1,18.024755700325734,15,27,0.9712229432534953
2981,0,16.0,15,15,1.2184641286673674
2982,2,17.949784791965566,16,18,0.9397166355403435
2983,1,16.895442619764843,14,18,0.6863204033196574
2984,3,17.47566482689413,13,18,0.5188791291822747
2985,3,16.64855072463768,13,19,0.3539130070778017
2988,3,18.485193621867882,14,20,0.5399735227231555
2989,3,18.252136752136753,11,20,0.33273552695258335
2990,2,14.81536874677669,10,16,0.5925343050344289
2991,4,19.382089552238806,11,25,0.7144174467397499
2992,3,18.34009009009009,10,20,0.4234280646241543
2993,3,18.54721549636804,14,20,0.5478113154163844
2994,5,16.265313145216794,11,21,0.5189961726183838
2995,2,16.393419170243206,11,17,0.5712621819437158
2996,6,17.033689126084056,12,20,0.5163560056677549
2997,4,16.17215139835952,10,23,0.6724267477238015
2998,1,15.792242833052276,13,18,0.6068057784802812
2999,4,16.77996146435453,10,21,0.3659173341023499
3000,3,15.720247517628435,10,20,0.4711884147539979
3001,2,16.451032644903396,11,23,0.4929096220410552
3002,3,16.655969797074093,11,21,0.4591440463112068
3003,6,18.212998102466795,10,28,1.27317022668652
3004,1,15.724539282250243,10,27,0.9903904267966187
3005,2,17.222132471728596,12,21,0.4115387421556994
3006,3,16.492154065620543,11,21,0.35142737330714635
3008,2,16.36647389685495,10,21,0.6574681678126956
3009,3,15.79539295392954,11,29,1.0541217745551654
3010,1,16.615626969124133,12,20,0.38090216973679547
3011,2,16.163890381515316,11,22,0.6690303135519734
3012,3,16.456424388563555,11,22,0.8511236916734701
3013,2,15.442315290399051,11,21,1.05353304360065
3015,2,15.041422909983016,12,18,0.42146347207750123
3017,4,15.531413612565444,11,18,0.40491106159986023
3018,2,16.51970802919708,13,18,0.5299325084079869
3019,4,14.584456780333069,11,17,0.6850753862343024
3020,3,14.30647709320695,11,18,0.6567969058225624
3021,1,14.793349168646081,9,15,0.8952292704158954
3022,1,14.35809806835067,11,14,0.9637112955900724
3023,1,14.09748427672956,11,14,0.972983150411478
3024,1,14.34688995215311,12,14,1.025370417134958
3025,1,14.274310595065312,11,14,0.9600992465896577
3026,1,14.370121130551818,11,14,0.9683017289467747
3027,1,14.304635761589404,11,14,0.9644964107201391
3028,1,14.364188163884673,11,14,0.9568978448287709
3029,3,15.88740458015267,11,20,0.30216643575820307
3030,1,14.258064516129032,12,14,1.0345896116203093
3032,2,15.05708245243129,9,17,0.5977509421933055
3033,4,17.201403121551316,13,22,0.5215697117960084
3034,4,16.841237113402062,14,18,0.7217866194192117
3035,2,15.369959088252484,12,17,0.5739847129245803
3036,3,17.6536312849162,12,22,0.4215881484175914
3037,2,16.452554744525546,14,20,0.5384522173425715
3038,1,15.960667461263409,12,17,0.6153226220930911
3039,3,16.243672748675692,11,22,0.3929234794617352
3040,5,15.83288740245262,12,20,0.6692639611953193
3041,6,19.27625,12,24,0.8303093358249364
3042,3,15.799289226827554,10,22,0.8868718187697717
3044,0,15.0,14,14,1.2538527578344416
3045,4,14.019725044829647,10,16,0.6450880406857018
3046,3,14.262683643486778,10,20,0.4298994834287743
3047,5,16.683049147442325,11,27,1.2877902620894954
3048,1,14.377673495171916,10,16,0.6709367860956534
3049,1,14.44461612747465,11,16,0.6743461907874699
3050,2,15.225603357817418,11,18,0.4312744079878181
3051,1,14.880532150776054,10,18,0.5190891104599682
3052,4,17.44281914893617,12,27,1.2934368103526825
3055,2,16.53917050691244,11,27,1.3607934381664553
3058,2,16.352,11,28,1.4257218719474019
3060,0,15.5,12,15,1.0539995900185268
3061,2,15.696132596685082,12,17,0.562757864224836
3062,0,18.0,17,17,1.288571562960556
3063,4,15.648343904157858,10,25,1.238928261034811
3064,3,18.045226130653266,15,23,0.6837350086542376
3066,3,15.644721735452293,10,23,1.2895575704784996
3067,3,14.858817899018904,11,17,0.546305519404212
3068,3,15.717842323651452,11,25,0.7215349100717299
3069,4,16.096071310663586,11,23,0.71552355801406
3070,3,16.992719214941438,11,22,0.5023689978841457
3071,3,15.905675459632294,11,18,0.3767779658779106
3072,2,14.869525959367946,12,18,0.511311961982203
3073,6,17.325576019110734,11,24,0.7087577408416554
3074,3,16.13895178197065,10,23,0.5740467360360243
3076,2,17.202028081123245,10,24,0.6409654150670002
3077,2,16.566305254378648,12,24,0.5000457259516332
3078,6,17.54607329842932,12,28,0.9809011332767219
3080,0,16.92517006802721,15,16,1.0994485978009343
3081,4,16.753985090005454,10,28,1.1653137547811077
3082,1,12.548446069469836,11,12,1.3212776350432296
3083,1,12.580645161290322,11,12,1.320050332515034
3087,4,15.91566265060241,12,16,0.8666518182450443
3088,2,14.84069254008831,12,16,0.6621306016048991
3089,2,14.45324871914299,11,18,0.5410392765475751
3090,2,15.398786359738803,10,19,0.4727152863419826
3091,3,15.643033920512448,10,20,0.3409424093847961
3092,3,15.34357105674128,11,21,0.31706349208243984
3093,1,14.25,11,24,0.7061765306461313
3094,2,13.628726287262873,11,24,0.735979464200004
3095,1,13.095085601675082,11,17,0.7746410945096476
3096,2,13.386243386243386,11,15,0.8339565909968165
3097,6,16.56197694615506,10,24,1.085067176627354
3098,0,14.181208053691275,12,24,0.8915203000035483
3099,4,15.730337078651685,13,20,0.6661475224385708
3100,6,17.248152059134107,12,22,0.5567034457887834
3101,5,16.08698993314378,10,23,0.7897627231822182
3102,5,15.872579351438066,10,22,0.5712874520782861
3103,7,16.84336377305901,10,23,1.1989063620009042
3104,5,16.650467853908843,11,23,0.693785266024974
3105,8,18.054575114934007,11,23,0.9156413334900141
3106,7,17.716882342925253,11,23,1.0089714462837593
3107,7,19.29496691397634,10,27,1.380133133681392
3108,6,18.860450160771705,13,24,0.9358558622247702
3110,4,22.48784722222222,15,26,1.1641610717607842
3111,5,18.684151156232375,11,26,1.0877482650601629
3112,5,19.247967479674795,13,26,0.951266865542793
3113,4,22.29268292682927,10,27,1.1809236779441765
3114,6,21.946227929373997,16,27,1.3519163010619013
3115,4,20.930320150659135,15,27,1.1964533464339946
3116,8,15.8,10,18,1.1759639256586132
3118,1,15.05084745762712,12,18,0.6042174902644205
3119,2,14.07,11,16,0.7398251143484866
3120,2,13.962449083503055,12,14,0.9720560447870742
3121,6,16.75862068965517,12,23,0.5751070334563961
3122,4,16.88361697372202,12,23,0.975695211407448
3123,4,16.13943913617649,11,24,0.904068252551637
3124,7,20.68086030849446,12,27,1.3428679604013412
3125,6,20.14103159851301,9,26,1.2918541276965745
3126,8,18.389236545682103,9,26,1.3618814222669653
3127,6,19.949406071271447,9,27,1.350665683794876
3128,6,21.484037963761864,13,26,1.0334115475489154
3129,3,14.646747249762326,10,23,0.8513337640231317
3130,3,14.952625570776256,10,25,1.0590898212601199
3131,4,15.405125166641978,10,27,1.368826165583708
3132,4,19.162393162393162,13,26,0.8658063518852476
3133,5,17.86231884057971,13,23,0.6777824932111013
3134,4,16.14775160599572,5,26,1.4449469181335264
3135,5,16.147679324894515,5,23,1.2598413986469017
3136,4,16.395411605937923,6,26,1.2933094829472958
3138,4,16.061068702290076,5,20,1.1175713337937085
3139,6,17.336863619472314,11,28,1.3837175874642607
3140,4,16.369436997319035,13,18,0.5367501909287692
3141,3,15.451612903225806,5,20,1.3478010942146403
3142,4,15.006633499170812,10,25,0.970802345808343
3143,2,15.59378733572282,11,28,1.3048247824372123
3144,8,19.927951967978654,12,26,1.1189118218964536
3146,5,18.892897406989853,10,26,1.1816629127604015
3147,5,19.107692307692307,15,21,0.8180988768923062
3148,1,13.14327917282127,9,14,0.9846458176052002
3149,9,17.874755381604697,10,26,1.240066280556737
3152,8,16.800777453838677,10,21,0.8124252899106255
3153,3,15.234617596319724,10,23,0.7586263866848167
3154,3,15.080983803239352,10,23,0.6249232776765431
3155,4,15.749765698219306,10,23,0.691972779284733
3156,3,14.96829268292683,10,22,0.6630981909928975
3157,3,14.679858239810986,10,22,0.6526419478118283
3158,6,16.60332103321033,11,23,0.7203669880226866
3159,3,15.51609756097561,10,23,0.6757830622412446
3160,6,16.61936090225564,10,23,0.7835186003845734
3161,2,14.279394248766378,10,19,0.5243003292734467
3162,3,15.208891595615103,11,18,0.3473579157730653
3163,2,15.577652144995012,12,18,0.4614445931859671
3164,0,13.0,12,12,1.4210911186970385
3165,3,15.054327286470144,10,20,0.4026783387797589
3166,2,17.239583333333332,15,20,0.7388266536075164
3167,6,15.901960784313726,10,18,0.7939093172186932
3168,2,14.827669902912621,11,18,0.5616175995324341
3169,2,15.876979293544458,10,18,0.44522386964002675
3170,3,15.78035217794254,10,18,0.4016361974504167
3171,5,16.44467213114754,10,20,0.41129561557742494
3172,9,16.980392156862745,10,20,1.121065920728237
3173,2,14.601769911504425,11,16,0.642181704549712
