Fecha Transplante,Fecha TransplanteTxt,AñoSiembra,Productor,Productor,Ha,Fecha Recibo,FechaRecibo txt,Año Recibo,Semana Recibo,Kilos,Clase,Tipo,Variedad,Parcela,Lote,Brix
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.3584,18/06/2021,18-Jun-21,2021,25,72,CHE,Pera Roja                                              ,Pera Roja,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.3584,14/06/2021,14-Jun-21,2021,25,9,CHE,Pera Roja                                              ,Pera Roja,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,14/06/2021,14-Jun-21,2021,25,22,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,16/07/2021,16-Jul-21,2021,29,52,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,16/07/2021,16-Jul-21,2021,29,559,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,5/8/2021,5-Aug-21,2021,32,110,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,7/7/2021,7-Jul-21,2021,28,385,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0512,29/07/2021,29-Jul-21,2021,31,363,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,6,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,7/7/2021,7-Jul-21,2021,28,792,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,26/06/2021,26-Jun-21,2021,26,209,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,26/06/2021,26-Jun-21,2021,26,275,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,10/8/2021,10-Aug-21,2021,33,120,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,7/7/2021,7-Jul-21,2021,28,44,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,10/6/2021,10-Jun-21,2021,24,21,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,16/07/2021,16-Jul-21,2021,29,234,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,16/07/2021,16-Jul-21,2021,29,1944,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,27/07/2021,27-Jul-21,2021,31,1044,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,1/7/2021,1-Jul-21,2021,27,357,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,1/7/2021,1-Jul-21,2021,27,330,CHE,Heirloom Cherry                                        ,Tangerina Grape,72,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,30/06/2021,30-Jun-21,2021,27,594,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,14/06/2021,14-Jun-21,2021,25,11,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,18/06/2021,18-Jun-21,2021,25,121,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1649,22/06/2021,22-Jun-21,2021,26,180,CHE,Heirloom Cherry                                        ,Tangerina Grape,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,22/06/2021,22-Jun-21,2021,26,12,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,18/06/2021,18-Jun-21,2021,25,11,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,14/06/2021,14-Jun-21,2021,25,10,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,30/06/2021,30-Jun-21,2021,27,73,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,27/07/2021,27-Jul-21,2021,31,539,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,16/07/2021,16-Jul-21,2021,29,1032,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,16/07/2021,16-Jul-21,2021,29,26,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,26/06/2021,26-Jun-21,2021,26,22,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.0942,7/7/2021,7-Jul-21,2021,28,407,CHE,Heirloom Cherry                                        ,Pink,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,7/7/2021,7-Jul-21,2021,28,220,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,26/06/2021,26-Jun-21,2021,26,88,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,26/06/2021,26-Jun-21,2021,26,86,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,7/7/2021,7-Jul-21,2021,28,519,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,16/07/2021,16-Jul-21,2021,29,912,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,27/07/2021,27-Jul-21,2021,31,900,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,30/06/2021,30-Jun-21,2021,27,355,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,14/06/2021,14-Jun-21,2021,25,11,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,18/06/2021,18-Jun-21,2021,25,68,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1178,22/06/2021,22-Jun-21,2021,26,156,CHE,Heirloom Cherry                                        ,white,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,22/06/2021,22-Jun-21,2021,26,108,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,18/06/2021,18-Jun-21,2021,25,68,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,30/06/2021,30-Jun-21,2021,27,159,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,27/07/2021,27-Jul-21,2021,31,1428,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,16/07/2021,16-Jul-21,2021,29,900,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
22/03/2021,22-Mar-21,2021,VAP,San Vicente,0.1885,26/06/2021,26-Jun-21,2021,26,55,BSUF,Uva Amarilla                                           ,Honey Bunch,V02,7,
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,18/07/2021,18-Jul-21,2021,30,3926,BSUF,Uva Roja                                               ,Amaí,V02,28,7.5
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,10/7/2021,10-Jul-21,2021,28,240,BSUF,Uva Roja                                               ,Amaí,V02,28,6.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,29/07/2021,29-Jul-21,2021,31,1320,BSUF,Uva Roja                                               ,Amaí,V02,28,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,1/6/2021,1-Jun-21,2021,23,120,BSUF,Uva Roja                                               ,Amaí,V02,28,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,29/06/2021,29-Jun-21,2021,27,2850,BSUF,Uva Roja                                               ,Amaí,V02,28,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,5/6/2021,5-Jun-21,2021,23,440,BSUF,Uva Roja                                               ,Amaí,V02,28,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,21/06/2021,21-Jun-21,2021,26,1080,BSUF,Uva Roja                                               ,Amaí,V02,28,7.9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,3/8/2021,3-Aug-21,2021,32,2821,BSUF,Uva Roja                                               ,Amaí,V02,28,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,5/8/2021,5-Aug-21,2021,32,660,BSUF,Uva Roja                                               ,Amaí,V02,28,7.2
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,6/7/2021,6-Jul-21,2021,28,2463,BSUF,Uva Roja                                               ,Amaí,V02,28,8.5
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,10/7/2021,10-Jul-21,2021,28,4125,BSUF,Uva Roja                                               ,Amaí,V02,28,8.6
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,14/06/2021,14-Jun-21,2021,25,419,BSUF,Uva Roja                                               ,Amaí,V02,28,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,17/07/2021,17-Jul-21,2021,29,3900,BSUF,Uva Roja                                               ,Amaí,V02,28,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,9/6/2021,9-Jun-21,2021,24,225,BSUF,Uva Roja                                               ,Amaí,V02,28,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,25/06/2021,25-Jun-21,2021,26,1812,BSUF,Uva Roja                                               ,Amaí,V02,28,8.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,2/7/2021,2-Jul-21,2021,27,2200,BSUF,Uva Roja                                               ,Amaí,V02,28,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,12/7/2021,12-Jul-21,2021,29,1800,BSUF,Uva Roja                                               ,Amaí,V02,28,6.9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.7724,7/7/2021,7-Jul-21,2021,28,1650,BSUF,Uva Roja                                               ,Amaí,V02,28,6.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,25/06/2021,25-Jun-21,2021,26,113,BSUF,Uva Roja                                               ,Amaí,V02,19,8.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,25/06/2021,25-Jun-21,2021,26,507,BSUF,Uva Roja                                               ,Amaí,V02,19,8.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,9/6/2021,9-Jun-21,2021,24,274,BSUF,Uva Roja                                               ,Amaí,V02,19,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,19/07/2021,19-Jul-21,2021,30,990,BSUF,Uva Roja                                               ,Amaí,V02,19,11.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,18/06/2021,18-Jun-21,2021,25,550,BSUF,Uva Roja                                               ,Amaí,V02,19,9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,3/7/2021,3-Jul-21,2021,27,484,BSUF,Uva Roja                                               ,Amaí,V02,19,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,5/8/2021,5-Aug-21,2021,32,330,BSUF,Uva Roja                                               ,Amaí,V02,19,7.2
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,21/06/2021,21-Jun-21,2021,26,480,BSUF,Uva Roja                                               ,Amaí,V02,19,7.9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,19/07/2021,19-Jul-21,2021,30,990,BSUF,Uva Roja                                               ,Amaí,V02,19,11.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,5/6/2021,5-Jun-21,2021,23,132,BSUF,Uva Roja                                               ,Amaí,V02,19,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,3/7/2021,3-Jul-21,2021,27,1479,BSUF,Uva Roja                                               ,Amaí,V02,19,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,3/7/2021,3-Jul-21,2021,27,696,BSUF,Uva Roja                                               ,Amaí,V02,19,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,1/6/2021,1-Jun-21,2021,23,84,BSUF,Uva Roja                                               ,Amaí,V02,19,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,12/7/2021,12-Jul-21,2021,29,2160,BSUF,Uva Roja                                               ,Amaí,V02,19,8.5
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,29/07/2021,29-Jul-21,2021,31,660,BSUF,Uva Roja                                               ,Amaí,V02,19,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4736,29/06/2021,29-Jun-21,2021,27,721,BSUF,Uva Roja                                               ,Amaí,V02,19,7.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,29/06/2021,29-Jun-21,2021,27,682,BSUF,Uva Roja                                               ,Amaí,V02,15,8.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,29/07/2021,29-Jul-21,2021,31,660,BSUF,Uva Roja                                               ,Amaí,V02,15,7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,12/7/2021,12-Jul-21,2021,29,2220,BSUF,Uva Roja                                               ,Amaí,V02,15,8.5
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,1/6/2021,1-Jun-21,2021,23,84,BSUF,Uva Roja                                               ,Amaí,V02,15,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,7/7/2021,7-Jul-21,2021,28,550,BSUF,Uva Roja                                               ,Amaí,V02,15,7.1
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,3/7/2021,3-Jul-21,2021,27,2160,BSUF,Uva Roja                                               ,Amaí,V02,15,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,3/7/2021,3-Jul-21,2021,27,429,BSUF,Uva Roja                                               ,Amaí,V02,15,7.7
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,5/6/2021,5-Jun-21,2021,23,99,BSUF,Uva Roja                                               ,Amaí,V02,15,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,19/07/2021,19-Jul-21,2021,30,1650,BSUF,Uva Roja                                               ,Amaí,V02,15,11.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,21/06/2021,21-Jun-21,2021,26,378,BSUF,Uva Roja                                               ,Amaí,V02,15,7.9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,18/06/2021,18-Jun-21,2021,25,286,BSUF,Uva Roja                                               ,Amaí,V02,15,9
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,19/07/2021,19-Jul-21,2021,30,1500,BSUF,Uva Roja                                               ,Amaí,V02,15,11.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,9/6/2021,9-Jun-21,2021,24,132,BSUF,Uva Roja                                               ,Amaí,V02,15,7.8
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,25/06/2021,25-Jun-21,2021,26,143,BSUF,Uva Roja                                               ,Amaí,V02,15,8.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,25/06/2021,25-Jun-21,2021,26,1320,BSUF,Uva Roja                                               ,Amaí,V02,15,8.4
19/03/2021,19-Mar-21,2021,VAP,San Vicente,0.4104,29/06/2021,29-Jun-21,2021,27,1142,BSUF,Uva Roja                                               ,Amaí,V02,15,7.7
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,2/7/2021,2-Jul-21,2021,27,99,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,19/07/2021,19-Jul-21,2021,30,1694,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,17/07/2021,17-Jul-21,2021,29,240,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,21/07/2021,21-Jul-21,2021,30,429,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,20/08/2021,20-Aug-21,2021,34,210,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,16/07/2021,16-Jul-21,2021,29,742,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,27/07/2021,27-Jul-21,2021,31,330,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,28/07/2021,28-Jul-21,2021,31,896,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,14/08/2021,14-Aug-21,2021,33,1260,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,2/8/2021,2-Aug-21,2021,32,1755,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,7/8/2021,7-Aug-21,2021,32,1970,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,9/8/2021,9-Aug-21,2021,33,832,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,1/7/2021,1-Jul-21,2021,27,99,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,28/07/2021,28-Jul-21,2021,31,500,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,24/07/2021,24-Jul-21,2021,30,1807,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,23/07/2021,23-Jul-21,2021,30,1200,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,19/08/2021,19-Aug-21,2021,34,770,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,23/08/2021,23-Aug-21,2021,35,480,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,9/7/2021,9-Jul-21,2021,28,720,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,12/8/2021,12-Aug-21,2021,33,594,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,16/08/2021,16-Aug-21,2021,34,407,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,5/7/2021,5-Jul-21,2021,28,356,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,15/07/2021,15-Jul-21,2021,29,2444,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,27/08/2021,27-Aug-21,2021,35,77,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,28/08/2021,28-Aug-21,2021,35,90,CHE,Cherry Rojo                                            ,Felicity,N02,54,
2/4/2021,2-Apr-21,2021,OAP,Ojos Negros Parcela,0.756,25/06/2021,25-Jun-21,2021,26,77,CHE,Cherry Rojo                                            ,Felicity,N02,54,
